makam,usul,count,shapeh_mean,shapeh_max,shapeh_median,time_mean,time_max,avg_rank,best_rank,top_k_count
Sabâ Mehter,Hafîf (32/8),42,36.27236866999292,43.50378433358544,37.04821837876953,,,1963.404761904762,21,0
Nihâvent Sazsemâîsi,Senginsemâî,42,38.51804273370164,46.02785078628376,40.940354899689844,,,1963.8095238095239,1309,0
Tâhir Türkü,Sofyan,252,34.88676319945736,74.0371253595223,34.40945057715894,,,1964.718253968254,14,0
Uşşak İlâhî,Düyek,84,34.12017462108329,51.44945817004352,27.43700363119379,,,1968.7857142857142,174,0
Muhayyer Türkü,Raksân,42,38.08713255692304,46.937154278013494,39.9856244470941,,,1971.095238095238,1086,0
Rast Küpe,Devr-i Revân-ı Hindî,42,36.90577832562138,42.92721514930059,38.43203157386394,,,1971.1904761904761,1011,0
Uşşak Türkü,Sofyan,378,34.636669912695105,68.36352965142525,32.31718848160826,0.0,0.0,1974.664021164021,5,1
Mâhur Türkü,Sofyan,168,36.695352370085025,52.699583174851384,37.49386514865954,,,1976,600,0
Uşşak Şarkı,Muaşşer,42,40.79477595563467,54.488746718178525,43.85536302678304,,,1979.1904761904761,1519,0
Hicazkâr Şarkı,Nîmsofyan,42,37.460957950967156,46.12478613849815,38.592410249397034,,,1981.0714285714287,172,0
Uşşak Türkü,Curcuna,84,33.73874668426058,55.761198080267974,23.238486380530304,,,1986.404761904762,186,0
Acemkürdî Nefes,Bektâşî Raksânı,42,35.2618362136164,41.794017718630165,36.63249227534391,,,1986.7619047619048,88,0
Kürdî Şarkı,Düyek,42,36.93500826887045,45.8552885937208,38.25635387685848,,,1990.7619047619048,885,0
Sazkâr Küpe,Devr-i Revân-ı Hindî,42,35.17843207644737,42.5603385030478,36.13804982527816,,,1991.4761904761904,23,0
Nikrîz Türkü,Türkaksağı,84,37.09238374247602,107.7521371904617,36.461766335742226,,,1997.25,267,0
Kürdî Şarkı,Nîmsofyan,84,32.400892606573564,59.02973974782498,22.538581968252338,,,1997.8333333333333,315,0
Bûselik Şarkı,Semâî,84,34.220304294704576,45.18653210308655,32.59498798386833,,,2000.0238095238096,44,0
Müstear Küpe,Darb,42,35.81649463793647,42.607870245721664,37.75330639497528,,,2003.857142857143,366,0
Hicaz Türkü,Nîmsofyan,252,35.494115429619335,81.26544966829202,35.662148330491334,,,2005.095238095238,75,0
Kürdîlihicazkâr Küpe,Devr-i Revân-ı Hindî,42,34.77659451425108,42.348294022704536,35.641614064928405,,,2006.4761904761904,306,0
Sûzinâk Küpe,Devr-i Revân-ı Hindî,42,35.622051550212234,43.30942429409673,36.546589042598484,,,2008.047619047619,455,0
Nişâburek Şarkı,Yürüksemâî II,84,38.36737299386021,53.11048003270774,38.192888472918455,,,2010.2857142857142,1257,0
Hüseynî Oyunhavası,Nîmsofyan,42,35.990837508809335,44.810121614364036,36.96049563159835,,,2010.5238095238096,755,0
Rast Türkü,Nîmsofyan,84,34.09922186669366,63.71549190638376,22.801182524114175,,,2015.0595238095239,233,0
Nev`eser Küpe,Devr-i Revân-ı Hindî,42,34.97051112669981,42.16731555202262,35.65734543921204,,,2015.1904761904761,194,0
Canfezâ Küpe,Aksaksemâî,42,34.07629785720288,39.02787073007078,34.78753527557327,,,2016.9285714285713,59,0
Segâh Türkü,3+3+3+3+3+3,42,38.31473856713927,45.69689005132671,40.2247857111313,,,2016.9285714285713,858,0
Muhayyer Türkü,Raksaksağı,42,37.660272868316106,47.22165596112666,39.538846935708335,,,2019.0714285714287,919,0
Hicaz Aranağme,Ağıraksak,42,35.695338438264436,41.77979637393458,37.17748973251106,,,2021.7857142857142,575,0
Rast Şarkı,Âzerî Yürüksemâî,42,33.23888082997087,40.041138334380356,33.48520812054024,,,2023.7619047619048,75,0
Hüzzam Aranağme,Ağıraksak,42,34.52457864849366,41.84067549606607,35.6038732971211,,,2024.8333333333333,363,0
Mâhur Zeybek,Aydın,42,40.19745371769485,74.80533795459358,37.73189852031345,,,2027.1666666666667,1075,0
Muhayyerkürdî Şarkı,Nîmsofyan,168,35.58355249028366,56.52513202074716,39.64058339850674,,,2029.0416666666667,576,0
Zâvil Küpe,Devr-i Revân-ı Hindî,42,34.33900367759362,39.55926225082728,34.85712520282118,,,2033.7142857142858,265,0
Pesendîde Küpe,Devr-i Revân-ı Hindî,42,34.04639615090336,40.118569375175376,34.88819014406536,,,2034.8809523809523,88,0
Şehnâz Dîvân,Sofyan,42,37.9004233848907,48.55614247271613,38.78861544532335,,,2035.3809523809523,1327,0
Uşşak Türkü,Aksak,210,29.8115177846007,91.34466140435595,25.54354975191353,0.0,0.0,2035.904761904762,6,1
Arazbâr Seyir,Düyek,42,34.29859079846578,40.29218930072806,34.701595004366254,,,2041.9285714285713,142,0
Rast-ı-Cedîd Küpe,Devr-i Revân-ı Hindî,42,33.68915666136392,39.162363794618855,34.744983425288424,,,2045.2380952380952,31,0
Hüseynî İlâhî,Nîmevsat,42,32.795672459387085,38.09786986109151,33.08105261883291,,,2047.0714285714287,30,0
Arazbâr Seyir,Sofyan,42,34.27261984977986,43.88030878680516,35.37469247392704,,,2047.3809523809523,181,0
Sûzinâk-Zirgüle Türkü,Semâî,42,36.25829654756086,46.5422081760979,37.20105296072638,,,2048.2380952380954,1011,0
Hüseynî Etüd,Sofyan,42,34.479663917341,40.347851697999744,35.51934761023573,,,2048.309523809524,526,0
Nevâ Taksim,[Serbest],42,37.41692819144513,79.93657946958058,31.349506676182706,,,2051.9285714285716,812,0
Karcığar Köçekçe,Devr-i Hindî (7/8),42,35.63910554014659,46.556032069609465,37.75395314349696,,,2058.904761904762,447,0
Şehnâzbûselik Şarkı,Semâî,42,34.97496250873302,46.500229353550594,35.940552913003756,,,2059.809523809524,869,0
Muhayyerkürdî Türkü,Aksak,84,37.38274186098459,58.16531547509653,38.020299569926465,,,2063.5476190476193,1160,0
Nihâvent Türkü,Aksak (9/4),42,36.62123804381836,49.758468630559804,38.2139818767958,,,2064.285714285714,530,0
Rehâvî Küpe,Devr-i Revân-ı Hindî,42,33.609577254124474,40.0652916850078,34.323477185019925,,,2064.4285714285716,73,0
Segâh Şarkı,Semâî,84,32.925085454717994,47.89844267514559,31.99949499482174,,,2064.809523809524,78,0
Nihâvent Şarkı,Aydın,42,37.677868766218296,46.021373329173585,39.6622971966158,,,2065,1729,0
Mâhur Türkü,İki-Bir,42,37.872565645415854,50.592079752355104,40.68509579428266,,,2065.1428571428573,1318,0
Dügâh Küpe,Düyek (8/4),42,33.01103542647447,39.75311870969394,33.98098609205766,,,2074.8571428571427,365,0
Aşîrân-Mâye Küpe,Aksaksemâî,42,32.2213553119293,35.91394825726913,33.08625367357434,,,2077.6428571428573,31,0
Bûselik Türkü,Âzerî Yürüksemâî,42,35.984315669989456,43.021204519262085,37.03970380627173,,,2077.9523809523807,1571,0
Nikrîz Türkü,Sofyan,42,36.63979840019621,47.032569628746344,38.12394921172179,,,2078.595238095238,1421,0
Nevâ Şarkı,Aksak,42,34.24351416514255,43.13218884487007,34.811113461628864,,,2089.3571428571427,286,0
Hicaz-Uzzâl Türkü,Curcuna,42,33.07506978799143,40.945089056131756,33.63117776609641,,,2090.785714285714,237,0
Hicaz-Zirgüle İlâhî,Sofyan,84,31.7481446681608,53.97785527363581,22.82659411401863,,,2093.154761904762,213,0
Nevâbûselik Küpe,Aksak (9/4),42,32.10778331387457,37.16437099432598,32.70071890229397,,,2096.714285714286,126,0
Uşşak Şarkı,K. Curcuna (10/16),42,31.971613512743296,40.32589002710929,32.179106959954304,,,2101.8571428571427,30,0
Hicaz-Hümâyûn Seyir,Düyek,42,31.61011717788901,38.2220042651213,31.993885804724677,0.0,0.0,2102.6666666666665,3,1
Nişâburek Türkü,Aksak,42,33.09532752005859,38.68839755945028,34.373546418451994,,,2107.8809523809523,507,0
Segâh Şarkı,Nîmsofyan,42,33.4405220137011,39.1101424128848,34.44424108904472,,,2110.1666666666665,767,0
Zâvil Şarkı,Semâî,42,33.4816134564394,41.000992203403804,34.862268206896836,,,2112.1666666666665,706,0
Şevk`efzâ Küpe,Aksaksemâî,42,31.807532364730076,39.49850065458357,31.893552529798153,,,2112.285714285714,176,0
Irak Küpe,Ağırevfer,42,31.83633987618435,35.899183444377485,32.353272134398324,,,2112.690476190476,474,0
Gerdâniyebûselik Küpe,Aksak (9/4),42,31.873739276229113,36.13520035670886,32.67060485232338,,,2118.9761904761904,32,0
Hicazbûselik Küpe,Aksak (9/4),42,31.427727718194017,37.7899392141863,31.996810062495282,,,2119.4523809523807,245,0
Segâh Türkü,Aksak,336,34.11603690640182,89.66132814225041,32.01704552739208,,,2123.8035714285716,387,0
Hicazkâr Köçekçe,Devr-i Turan,42,35.26529595189285,45.21363072368877,37.711704723685926,,,2130.4285714285716,1655,0
Şevk-ı-Dil Peşrev,Muhammes,42,33.75047612399689,41.56132144683625,35.39947120473293,,,2130.9761904761904,1054,0
Uşşak Türkü,Yürüksemâî II,42,31.466387613063123,36.947837737348856,32.12674846468453,,,2131.714285714286,81,0
Tâhir Türkü,K. Curcuna,42,34.595010318874685,43.35164030525387,35.97494027548067,,,2132.5714285714284,1057,0
Dilnişîn Küpe,Devr-i Revân-ı Hindî,42,32.55470977617983,37.99414293712151,33.84413966064221,,,2132.6190476190477,314,0
Kürdî Türkü,Sofyan,42,34.597557578018346,42.92189656867141,36.21896497443632,,,2134.3571428571427,1401,0
Tâhirbûselik Küpe,Aksak (9/4),42,31.272187361296552,38.02944771380095,31.775314363942776,,,2136.1190476190477,28,0
Pençgâh-ı-Zâid Küpe,Devr-i Revân-ı Hindî,42,31.547084262432282,38.54225803556545,31.873724131839822,,,2136.809523809524,70,0
Uşşak Türkü,Müsemmen,42,34.13607754415733,43.38442504198876,34.76428616200337,,,2139.5,1528,0
Pençgâh-ı-Asl Küpe,Devr-i Revân-ı Hindî,42,32.6222499196652,39.48262753695653,33.61399120763904,,,2145.285714285714,776,0
Hicaz Fantezi,Nîmsofyan,42,33.11493287321524,40.8035508488218,34.48980516344646,,,2148.0476190476193,1020,0
Mâhur Türkü,Aksak,42,36.02118120063359,46.99397056581943,38.3634580674755,,,2149.5476190476193,1897,0
Acemkürdî Şarkı,Semâî,126,33.234702007373805,47.87900887925885,36.214723002166735,,,2155.0793650793653,944,0
Hicaz Ezan,[Serbest],42,34.41701736188061,42.29997877411237,36.211837563553004,,,2157.0714285714284,1050,0
Beyâtî Karşılama,Çiftesofyan,42,32.71176618311123,42.94167297032789,33.6803181888762,,,2169.404761904762,944,0
Şevkâver Peşrev,Hafîf,42,32.11575606319955,39.198921468489516,32.961110683744245,,,2173,523,0
Nikrîz Şarkı,Türkaksağı,84,25.6175934948115,63.17262558531445,17.944788474770405,,,2177.9523809523807,822,0
Hüseynîaşîrân Küpe,Aksaksemâî,42,30.531717065769655,34.68186098325719,31.04954392832773,,,2179.4523809523807,140,0
Evcârâ Küpe,Ağırevfer,42,29.603109938497838,34.278205144642314,30.479331113874753,,,2181.095238095238,34,0
Hicaz İlâhî,Sofyan,84,31.655328013226388,41.51600061540826,32.08473189139754,,,2181.5476190476193,752,0
Rast İlâhî,Sofyan,42,31.77992363428982,36.40284669068467,32.63505612039209,,,2183.3571428571427,774,0
Nikrîz Türkü,Çiftesofyan,42,31.729325517403904,37.303756697194906,32.847646205765756,,,2183.4285714285716,593,0
Şehnâz Türkü,Sofyan,84,33.35283867925186,47.35788057375423,33.34346121574475,,,2183.5238095238096,796,0
Gülizâr Küpe,Düyek (8/4),42,29.678540681899783,36.13996620952656,29.99100036611095,,,2186.0476190476193,420,0
Eviç Türkü,Ağıraksak,42,33.14067251806523,40.80940435030977,33.537129633191014,,,2186.595238095238,1219,0
Rast Kanto,Aksak,42,35.25794237575138,49.93510434161992,38.039937789630066,,,2187.285714285714,1810,0
Nühüft Seyir,Sofyan,42,29.85240334165613,35.32621625048256,30.501080525889172,,,2188.2380952380954,123,0
Hicaz Türkü,Aksak,210,29.758470034765264,73.20346580281571,27.142108742074118,,,2192.785714285714,303,0
Segâh Türkü,Sofyan,252,30.590486519074034,104.63288687741546,25.311424727161874,,,2193.5476190476193,334,0
Beyâtîarabânbûselik Küpe,Aksak (9/4),42,30.61575399420124,35.90724073433022,31.51612846932859,,,2196.1190476190477,404,0
Beyâtî Yürüksemâî,Yürüksemâî(6/4),42,30.82199038926541,35.6389711570103,31.484142552491328,,,2197.8809523809523,590,0
Isfahân İlâhî,Sofyan,42,29.277635271279255,34.048808857320715,29.740794873876908,,,2198.1190476190477,38,0
Nişâbur Türkü,Sofyan,42,32.87133359083882,40.517770626505545,33.43196319516562,,,2198.190476190476,1603,0
Hisarbûselik Aranağme,Yürüksemâî II,42,29.293035368406855,34.45088628764923,30.109827942100335,,,2198.2380952380954,135,0
Segâh-Mâye Küpe,Darb,42,30.245450696685996,36.2465208775836,30.56351312657324,,,2199.214285714286,668,0
Eviçbûselik Küpe,Aksak (9/4),42,30.069927920168954,35.62641440625209,30.82557911771535,,,2199.5714285714284,100,0
Hicaz-Zemzeme Şarkı,Aksak,42,31.19923097028626,37.77991888576909,31.545931609905224,,,2201.5,872,0
Tâhir Türkü,Devr-i Hindî (7/8),42,31.421469117011885,46.55198632995852,31.835446662478468,,,2201.6190476190477,487,0
Beyâtî-Arabân Küpe,Düyek (8/4),42,29.42394728517913,35.0527534534804,29.788305248207553,,,2203,228,0
Hicaz-Hümâyûn Durak,Durak Evferi,84,30.725978234273416,45.783591391691665,28.56087306776756,,,2204.2976190476193,396,0
Nihâvent Şarkı,Devr-i Turan,42,32.08142695489644,38.35737271946355,32.66949084936316,,,2205.690476190476,1362,0
Vech-i-Şehnâz Küpe,Düyek (8/4),42,30.13154947351455,36.49455463386767,30.36255703566947,,,2205.7619047619046,363,0
Hicaz Kanto,Sofyan,42,32.55155780988184,39.59410689584926,33.67966538599062,,,2207.9761904761904,1754,0
Muhayyer Etüd,Sofyan,42,29.865107330474586,34.35561766620653,30.285568675718295,,,2208.3333333333335,150,0
Segâh Küpe,Darb,42,30.125010556979095,35.454740424489266,31.05767280223028,,,2211,25,0
Acem Seyir,Sofyan,84,29.734760682696177,36.5000676664202,30.06752610143124,,,2211.0238095238096,157,0
Nihâvent Beste,Fahte,42,32.19284483740488,37.92995955684904,33.41966001541369,,,2212.285714285714,1349,0
Arazbâr Küpe,Düyek (8/4),42,30.179767326555023,34.11656502458071,31.01277720083251,,,2213.5714285714284,517,0
Hicazkâr Küpe,Devr-i Revân-ı Hindî,42,30.23222587993989,36.45710233869393,30.958052161550377,,,2213.595238095238,836,0
Irak Şarkı,Müsemmen,42,29.457790755484893,34.37629866105961,29.958100596461684,,,2215.190476190476,11,0
Nühüft Küpe,Aksaksemâî,42,29.129256582450296,34.7587350225721,29.271830611718684,,,2217.6190476190477,289,0
Muhayyerbûselik Küpe,Aksak (9/4),42,29.867704466044785,36.82622194870742,30.6015833230053,,,2217.6428571428573,468,0
Hicaz-Hümâyûn Türkü,Devr-i Turan,42,34.228650057290885,47.982678108702125,37.193397395626306,,,2220.190476190476,1870,0
Rast Şarkı,Nîmsofyan,168,31.745022299562045,53.82072173716076,29.64343892144,,,2220.4285714285716,734,0
Hicâzî-Uşşak Nefes,Bektâşî Raksı,42,30.216678002063976,36.70537542042214,31.015602451946158,,,2220.595238095238,367,0
Hicaz Türkü,Düyek,42,29.36289229819109,36.12642152903315,29.940574993625106,,,2221.7619047619046,199,0
Sûzinâk Türkü,Oynak,42,30.97053687046571,38.214698428572014,31.842301983124706,,,2221.9523809523807,248,0
Hüseynî Türkü,Devr-i Turan,42,31.656422275907634,38.49556393194609,32.42138978279791,,,2222.714285714286,893,0
Bûselik Aranağme,Ağıraksak,42,31.40779670131119,39.88894159746883,32.25984154661219,,,2222.9523809523807,634,0
Rast Marş,Sofyan,126,29.617424704685522,59.70107112381806,24.79018032032571,,,2224.6507936507937,489,0
Mâhur Şarkı,Nîmsofyan,126,33.18523477330866,62.69689646182957,32.5319478099585,,,2227.5079365079364,1409,0
Mâhurbûselik Küpe,Aksak (9/4),42,29.103891426294847,32.875837104845914,29.410066697721987,,,2227.809523809524,271,0
Hicaz-Uzzâl Şarkı,Gülşen,42,29.905117975979675,35.65779381828075,30.191454657087952,,,2228.595238095238,548,0
Beyâtî Aranağme,Ağıraksak,42,31.714841664307663,40.01482963019943,33.00603762537875,,,2229.785714285714,1498,0
Hicaz-Hümâyûn Küpe,Düyek (8/4),42,28.84988498065283,33.38055167363987,29.250166673077175,,,2231.0238095238096,210,0
Çargâh(Yeni) Türkü,Aksak,42,31.453160320302644,40.616570722805534,32.18277519220825,,,2234.595238095238,519,0
Segâh İlâhî,Frenkçîn (12/4),42,30.153062324402246,35.645949345630086,30.4087813918769,,,2237.2619047619046,1005,0
Muhayyerkürdî Fantezi,Sofyan,42,33.253935031282225,42.93093680241259,35.043735300360545,,,2237.714285714286,2010,0
Rast Türkü,Semâî,42,29.60207584635767,35.9231366448567,29.919160708460293,,,2237.8571428571427,807,0
Acemaşîrân Şarkı,Curcuna,84,30.696483535555856,47.95162563232485,26.754365196382196,,,2238.4166666666665,470,0
Eviç Karşılama,Yürüksemâî II,42,32.9088642366044,42.65902677168492,34.40493224098363,,,2239.809523809524,1594,0
Rûy-i-Irâk Küpe,Ağırevfer,42,29.683440629550738,35.023414718229894,30.64391935302355,,,2243.1190476190477,32,0
Nihâvent Marş,Nîmsofyan,84,30.105292528209418,43.66126118810833,28.258624619465422,,,2244.1428571428573,488,0
Muhayyer Şarkı,Curcuna,84,32.63579116596058,46.09854225162503,33.19972954800256,,,2245.5119047619046,1835,0
Şehnâzbûselik Küpe,Aksak (9/4),42,30.009927732263204,35.91762788597281,30.5204341904888,,,2246.4523809523807,1164,0
Bûselik Küpe,Ağıraksak,42,29.166911164606585,34.10354885444312,29.822953660610874,,,2250.3571428571427,415,0
Rengidil Durak,Durak Evferi,84,30.959936662873954,38.461079699646554,32.1588807546729,0.0,0.0,2254.6785714285716,8,1
Uşşak Küpe,Düyek (8/4),42,29.377070617897186,37.85236113069875,29.860841869986444,,,2260.3333333333335,604,0
Hicaz Türkü,Curcuna,84,28.916366517759837,40.97026025217491,27.129083668460176,,,2260.785714285714,293,0
Bestenigâr Küpe,Ağırevfer,42,29.32842761962151,35.86291281858418,30.266381684195835,,,2263.214285714286,948,0
Nev`eser Sirto,Sofyan,42,30.724627483637445,39.08861950530861,32.116267292331756,,,2263.6666666666665,1432,0
Acemkürdî Şarkı,Sofyan,42,29.792684384889853,34.71564148478646,30.592770662119477,,,2264.595238095238,277,0
Hüzzam İlâhî,Sofyan,42,31.595017153352725,38.81794812620997,33.660680681450714,,,2270.3333333333335,1750,0
Gerdâniye Seyir,Sofyan,42,28.683896317949547,36.411881938479105,28.658609732852966,,,2270.4285714285716,778,0
Ferahfezâ Seyir,Sofyan,126,28.635133741746813,40.42660259012807,28.145922279062013,,,2272.9761904761904,17,0
Mâhur Seyir,Sofyan,84,28.891738900146272,34.11525514514091,29.598995260501468,,,2273.3571428571427,405,0
Eviç Küpe,Ağırevfer,42,29.8522382627252,36.09543030857311,31.025599631324848,,,2274.214285714286,1151,0
Nevrûz Şarkı,Yürüksemâî II,42,29.78082385206377,37.43858168334108,30.297095116193926,,,2274.5714285714284,822,0
Hüseynî Küpe,Düyek (8/4),42,29.65044156494148,36.20626291894417,30.421022603433457,,,2275.1190476190477,871,0
Bahr-i-Nâzik Küpe,Düyek (8/4),42,27.85152556064258,32.495840295851835,28.20242552063968,,,2276.404761904762,232,0
Kürdîlihicazkâr Şarkı,Nîmsofyan,126,25.872246488293662,86.71768287384266,23.59415319392626,,,2276.8333333333335,255,0
Rast Şarkı,Yürüksemâî II (6/4),84,30.13082563784674,38.37544962555538,30.973362579472436,,,2276.8571428571427,1066,0
Tâhir Türkü,Müsemmen II (8/16),126,30.484142637286332,50.6250375726701,30.77800926816274,,,2277.5873015873017,730,0
Sultan-ı-Arak Küpe,Düyek (8/4),42,27.40359739789205,32.5099832899556,27.495200670111238,,,2277.7380952380954,79,0
Kürdîlihicazkâr Seyir,Sofyan,126,27.873488526070243,42.19287280280007,32.15209167589066,,,2278.436507936508,39,0
Hicaz-Zirgüle Şarkı,Semâî,84,31.054032459056035,52.89868057603346,27.001026392753,,,2278.8333333333335,225,0
